RECALL,hospira,queri,critic,personnel,known,roller,delay,repres,therapi,unspecifi,clinic,door,contact,biomed,though,info,whitescreen,iui,44510,vial,e321,mmdg,devic,11004,center,touchscreen,upon,track,pcu,test,charger,pin,clave,verif,timeout,note,program,concurr,hotlin,depart,recal,unrestrict,tank,america,cme,lithium,outlook,interm,provid,clutch,report,broken,engin,mainten,advers,field,facil,chemotherapeut,code,shield,length,triton,injector,multir,agent,tone,unsign,resum,taper,n180,pendant,optionlok,plum,fill,s233,wing,alarm,le,cassett,volt,servic,prevent,distal,secondari,audibl,insulin,chondrolysi,attribut,pc,batteri,ultrasit,easypump,piggyback,polish,medfus,mode,paramet,shaft,infusor,addl,llicon,particl,ysite,n186,beeper,specif,modul,shoulder,incid,piezo,rptr,packag,solut,float,communic,lt,bodyguard,hyperbar,librari,breg,durat,tool,mdrreport,sound,raw,plumset,prong,enclosur,gemstar,llacon,10050s,e301,proxim,leakag,ai,deliveri,third,blue,ctr,dimens,hl90,asreceiv,underdeliveri,parti,s321,hardwar,user,diamet,zosyn,reassess,glenohumer,materi,surgeri,singleus,bladder,alter,200mlhr,cap,warmer,fentanyl,error,closer,factori,fan,particul,request,lvp,mdr,artifici,microbor,transistor,volum,cone,reason,equip,e630,z18702011,result,lifescan,ultrason,k865060,stopper,deviat,walkm,hpca,cmea,ground,connector,dilaudid,silenc,plug,conclus,reprogram,brokencrack,drift,melt,unknown,fourier,abbott,temp,contribut,analysi,legaci,weight,auxiliari,biom,colleagu,80frn,overpouch,hl390,window,ac,articular,loss,suggest,dept,spectroscopi,infrar,swollen,name,octob,deliv,ringer,overtemperaturepsc,999,lactat,default,whether,caresit,transform,desferrioxamin,irrig,anesthesia,reprocess,recalibr,alari,diod,expect,press,sani,nut
0,0.0,0.0,0.0,0.0024980555974466,0.0044188209052428,0.0,0.0,0.0,0.0038672745651954,0.0,0.0302170813977818,0.0,0.0187156131956598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193829376246892,0.0,0.0102729120839299,0.0,0.0050420349237458,0.0,0.0,0.0635834259997024,0.0,0.0,0.0,0.0,0.0,0.0096298249477664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057803114545184,0.0,0.0954772096307706,0.0,0.0,0.0,0.0102521795660613,0.0,0.0106922502092575,0.0,0.0259926756412118,0.0,0.0,0.0,0.0,0.0,0.0065763766036349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180411109765571,0.0,0.0,0.0,0.0,0.0,0.0,0.0018552236986313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412857449025886,0.0,0.0,0.0,0.0,0.0,0.0,0.0080248541231386,0.0,0.0,0.0866631500853872,0.0,0.0,0.0087144308423257,0.0134843034301729,0.0040290227066226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099175647294391,0.0,0.0,0.0,0.0,0.0317367028950881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016443998544585,0.0,0.0,0.0,0.0,0.0203008244669446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107532130486496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227247626448619,0.0,0.0046717215775415,0.002578629267286,0.0,0.0,0.0170758003213236,0.0,0.0,0.0,0.0,0.0661757895743397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138171365835741,0.0,0.0,0.0,0.0,0.0017326043650636,0.0,0.0,0.0,0.0,0.0019453110444945,0.0,0.0029048102807752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025176511765511,0.002361282541998,0.0,0.0,0.0,0.0,0.0,0.0,0.0050698154245368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243302971543577,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507104631787948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3912221440006933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196443546590566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496621474297691,0.0374786162648295,0.0,0.024435725618541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292467728993935,0.0,0.0,0.0,0.0086330662592077,0.0,0.0,0.0519600748184367,0.0,0.0,0.0,0.0,0.0,0.0412209148171056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296914713248209,0.0,0.3708156325821998,0.0,0.0,0.0,0.0438849327868944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347516176318861,0.0,0.0,0.0711983404040771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635779323644786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927915162836335,0.0,0.0,0.0199430442031559,0.0,0.0,0.0,0.0082441829634211,0.0,0.0,0.0,0.0,0.0,0.0,0.0346321138387104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119556493861987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020306820231958,0.0,0.0,0.0,0.0,0.0,0.0184118519907835,0.0,0.0,0.0,0.0,0.024666365962901,0.0,0.0122627759721491,0.0,0.0,0.0,0.0583646438208663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927060721084654,0.0,0.0,0.0,0.0,0.0113107671907023,0.0,0.0,0.0130867442332059,0.0,0.0,0.0,0.0,0.0,0.0622985478535674,0.0,0.0,0.0,0.0098436627361577,0.0399695743386403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753119405360614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096135666200304,0.0,0.0,0.0
1,0.2031520485516657,0.2087255807279305,0.1509056100293747,0.1520255123044564,0.133941381523251,0.2311517106509823,0.1249554655289131,0.1375065070893152,0.1092345238250087,0.0377690066473167,0.1213604931824167,0.2024597893945298,0.0883440856885833,0.1114922950933151,0.0893374125191331,0.1768471192983008,0.0,0.0,0.0,0.0,0.0800167596782001,0.0,0.3708605675380236,0.0,0.0191889689297434,0.0001452957553804,0.1032668439737523,0.0934278086608828,0.0002460189152243,0.2174250484028636,0.058765641308317,0.067729610122824,0.0,0.0142229205566893,0.0535392401442776,0.1391051442510449,0.093373409388838,0.0018656677265056,0.0,0.0778606802591219,0.0847245202349642,0.0084998270799998,0.0,0.0,0.0,0.0,0.0,0.0,0.1405747148388524,0.0,0.3125407341315231,0.1422423411248815,0.083351081921604,0.0056211717379309,0.095676112326484,0.0757169116508446,0.1520502408871704,0.0,0.0359125289150067,0.0500376281577253,0.0060383944490228,0.0,0.0,0.0,0.0,0.063547305081776,0.0235300236116945,0.0036724988687815,0.0,0.0006333296154191,0.0,0.0,0.0037372741004131,6.607712978823411e-05,0.0,0.0,0.1134631433105869,0.0018817260976427,0.0234442296401753,0.0,0.0719174047236413,0.0062784205057288,0.0212005610622547,0.0003600025086888,0.0646864149306909,0.0011445013668577,0.0,0.0042203487902878,0.0,0.0424920686442576,0.0,0.0,0.0016495921370678,0.0,0.0,0.0030929475334677,0.0068875702638563,0.0004676995445984,0.0,0.0433425804523534,0.0,0.0,0.0,0.0022099387199651,0.0005032283049177,0.065602324621436,0.0004276391313176,0.0,0.0003485300383189,0.0544225039427766,0.0144970001944945,0.0,0.0004609493272057,0.0,0.0001685978503347,0.0,0.0,0.0,0.0010579129787571,0.0,0.0056414936286309,0.0,0.0,0.0276201220485227,0.0,0.0,0.0135273916621694,0.0001403394516571,0.0,0.0,0.0,0.0411699579713565,0.002578443724814,7.153133542860731e-05,0.0,0.0168024158289337,0.0005057935510043,0.0006842226101081,0.004324264171744,0.0,0.0,0.0,0.0,9.941063755301732e-05,0.0,0.0,0.1398243203158352,0.0,0.000443514274025,0.0,0.0,0.0003717676297356,7.046835163312205e-05,0.0,0.0,0.0003127798352006,0.0001147806029838,0.0,0.0,0.0005711866407263,0.0348159626299413,0.0068933701472213,0.0,0.0,0.0,0.0650046682087091,0.0,0.0,0.0,0.0,0.03618774653943,0.0110420336247904,0.0,0.013414698212168,7.555562226366397e-05,0.0,0.0,0.0079219354932144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098773936920173,0.000903269817895,0.0,0.0016802640866327,0.0076142860153168,0.0,0.0020400484976754,0.0,0.0069193891926185,0.0013796978541031,0.0009137971273335,0.0,0.0,0.0,0.0006176562073816,5.699896000089018e-05,0.0,0.0017022590343345,0.0,0.0006979441912566,0.0,0.0,0.0,0.0,0.0,0.0182768852447152,0.0,0.000737689220007,0.0,0.017587131998726,0.0,0.0,0.0028997797360946,0.0,0.0,0.0131713536115183,0.0002255408555101,0.0,0.0002275196166365,0.0002255408555101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134901583360592,0.0011350662751886,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869201768423132,0.0,0.0592111927503121,0.0,0.0165231667569327,0.0,0.0286551617085013,0.0230274187217631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482058331763286,0.1020143126684122,0.0,0.0,0.0,0.0,0.0,0.0,0.0442506899782312,0.0,0.0,0.0,0.0,0.0,0.0368601589776923,0.0295169368940922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885013799564625,0.0,0.1604453658596512,0.0149372085164327,0.0207599680730293,0.0,0.0,0.0,0.040926812759344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530552301318868,0.0182088941789027,0.0,0.0,0.0284050191323967,0.0,0.0195038317755542,0.0,0.0,0.0,0.0328697194581019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122867196592307,0.0,0.0,0.0260173522953131,0.0,0.0,0.0222375316955778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014161229550273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125885652931403,0.0,0.0,0.0,0.0,0.0,0.1288792739481584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686002678560553,0.0,0.0,0.0,0.0,0.0122538410797387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108935298742772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146705046450105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192736676152298,0.0180766006363352,0.0,0.0,0.0,0.0,0.0,0.0,0.0258743647712002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.000185577600252,0.0001119748601159,9.903639719785302e-05,6.847805677552549e-05,5.089442624735156e-05,0.0,0.0002166872951659,0.0,0.0015479712489016,0.0,0.0084311836877019,0.0,0.0005942183831871,0.0019125889042045,0.0,0.0,0.0,0.0107035519406857,0.0,0.0,0.0404008944032917,0.0,0.0003453609763802,0.0,0.0036161318802566,6.479048098772073e-05,0.0,0.0620223845900062,0.0,0.0002496726831169,0.0,0.0,0.0005429337940927,0.0014748214039402,0.000432076769278,0.0001902758143626,0.0,0.0,0.001416229564713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765320599405664,0.0,0.0844467250186016,0.0003498477268678,0.0,0.0,7.659199512125417e-05,0.0,0.0,0.0,8.962435922438237e-05,0.0,0.0001847532234557,0.0,0.0,0.0,0.0,0.0,0.0,5.732923472447557e-05,0.0,0.0,0.0,0.0,0.0,0.0048521359092284,0.0,0.0,0.0050481376614759,0.0052243140223065,0.0,8.625927063114589e-05,0.0012058206422951,0.0016508349716346,0.0001713013647525,0.0001376848276762,0.000551813867945,0.1982873806696139,0.0,0.0001641451826735,0.0,0.0002311708700572,0.0,0.0,0.0,0.0,0.0,0.0002571551815184,0.0,0.0,0.0,0.0009457328264832,0.0,0.0,0.0,0.0,0.0,0.0019064764489959,0.0,7.653708679580881e-05,0.0005712733793446,0.0006321005787611,0.0,0.0001953113404595,0.0043317576446006,0.0,0.0002579244911873,0.000113278158828,0.0,0.0,0.0,0.0,0.0008508918086244,0.0,0.0,0.0005216522968747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656580730694,0.0,0.0647592213198406,0.0007092923507652,0.0,8.48121678561572e-05,0.0,0.0,0.0,0.0,0.0001520804568893,0.0,0.0,0.0680342433884357,9.212266835007554e-05,0.0,0.0,0.0,0.0018768348624376,0.0004312157884266,0.0,0.0,0.0,0.0,0.0001199943397915,0.0,0.0,0.0028117290827625,0.0,0.0,0.0,0.0,0.000215249980063,0.0,5.3505293148834895e-05,0.0,0.0,0.0,0.0,0.0,0.0137162906940838,0.0001155865593185,0.0,0.0,0.1126442296993849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005622975046857,0.0,0.0013935385825252,0.0,0.0,0.0,0.0,0.0002329909689911,0.0,0.0002183393776438,0.000522096348556,0.0631367196532248,4.359909609537408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006379961127428,0.0,0.0,0.0002821330704201,0.0011642843772782,0.0,0.0,0.0,0.0005750556043751,6.417560766431783e-05,0.0004107540031251,0.0049995769582727,0.0,0.0,0.0,0.0,0.000156181773419,0.0053362953817793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018875784375452,0.0007150079791766,0.0,0.0002886934150685
0,0.0,0.0,0.0,0.0,0.0007264452211037,0.0,0.0,0.0007414805404747,0.0006357721181342,0.0,0.0056772880879542,0.0,0.0006153617925488,0.0,0.0,0.0,0.0,0.0,0.0,0.0011378548587155,0.0,0.0,0.0868325541716002,0.0,0.0,0.0,0.0005526002303235,0.0,0.0,0.0137789369559732,0.0,0.0,0.0,0.0,0.0,0.003166247496055,0.0012677363598552,0.0,0.0,0.0,0.000831058663991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285081454261516,0.0,0.2840640258730138,0.0,0.0,0.0,0.0988790052068267,0.0,0.0,0.0,0.0052592533084956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019278494052343,0.0,0.0,0.0028483665395233,0.0007820620854453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230147743204461,0.0,0.0032107383250128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068602029081192,0.0,0.0,0.0022348622155664,0.0,0.0,0.0009550898721323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160536916250643,0.0,0.0018246512839953,0.0,0.0009597453619239,0.0,0.0,0.0,0.0,0.0,0.0089242439552662,0.0,0.0,0.0010813440431022,0.0,0.0,0.0,0.0,0.0016687072450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053034194403082,0.0,0.0,0.0,0.0,0.0957858354054489,0.0,0.0,0.0,0.0,0.0,0.0012453016749701,0.0,0.0015360431604302,0.0,0.0,0.0,0.0093574234740835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014479982817347,0.0,0.0,0.0,0.003028679084524,0.0,0.0,0.0,0.0,0.0991231555754119,0.0,0.0,0.0,0.0006300901825496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009414733334056,0.0,0.0050008044218262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018460853776465,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.003308010042415,0.0,0.0239430220999257,0.0053144472728417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2144178431028696,0.0,0.0,0.0,0.0171382969847766,0.0,0.0,0.0663111915252767,0.0,0.0,0.0,0.0,0.0,0.0631271141198818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031576757869179,0.0,0.3434756252258068,0.0056848061719489,0.0,0.0,0.0261360096868216,0.0,0.0,0.0,0.0014563396339235,0.0,0.0,0.0,0.0,0.1379706482691127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128121769341366,0.0,0.0166673226493209,0.0,0.0,0.0,0.0,0.0,0.001625759578774,0.012989852185675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487733565288754,0.0,0.0,0.0,0.0,0.0,0.0,0.0397467014828885,0.112683533930081,0.0024873593279863,0.0074262673348631,0.0,0.0,0.0,0.0523820243927476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552252526491293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160035376975977,0.0,0.0053894839227298,0.0041911112372398,0.0106305220688755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023954795032719,0.0,0.0,0.0,0.0,0.035118206149285,0.0035034930731668,0.0519130562035962,0.028794959941755,0.0,0.0,0.0292474915967009,0.0,0.0283978324012554,0.0026107905347671,0.0,0.0,0.0,0.0,0.0128248163731362,0.0,0.0121719844466803,0.0,0.0,0.0,0.0179314948551891,0.0,0.0,0.0356859729864008,0.0,0.0,0.0093281896038215,0.0,0.0,0.0,0.0,0.1511752082582365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328116285239098,0.0,0.0,0.0,0.0111666079053275,0.0325890666447794,0.0,0.0,0.0,0.0,0.0,0.0,0.0653103742155858,0.0,0.0,0.0,0.0,0.0,0.0017198991825052,0.0,0.0,0.0,0.0,0.0,0.0907731315481897,0.0061545447223606,0.0,0.0,0.0,0.0,0.0,0.0017517465365834,0.0,0.0,0.0,0.0,0.0669079974798495,0.0,0.0,0.0,0.0,0.0218111757574348,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0048118537143416,0.0,0.0,0.0,0.0241444999269656,0.0014124938246515,0.0037605422927696,0.0,0.0013586851153719,0.0,0.0028871122286049,0.0,0.0,0.0,0.0,0.0010049284688845,0.0,0.0,0.0870661953533585,0.0,0.0026102155499339,0.0,0.0031722886660099,0.0,0.0,0.0526635004259335,0.0,0.0,0.0,0.0,0.0,0.0116515015951153,0.0834129537900905,0.0,0.0,0.0003478992728075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067140717674496,0.0,0.2529077929652489,0.0031162914927832,0.0,0.000742783862242,0.1428999871462166,0.0015098485000896,0.0,0.0,0.0267079291108398,0.0,0.0003989579183571,0.0,0.0,0.0,0.0,0.0,0.0,0.005942270897936,0.0,0.0,0.0,0.0,0.0,0.0055663045577261,0.0,0.0,0.0732043933026185,0.0024174503173915,0.0026204293423405,0.0,0.0196636391554423,0.0168519198050455,0.0,0.0,0.0007943948435941,0.0,0.0,0.0042534805615538,0.0,0.0667919750418678,0.0,0.0,0.0,0.0,0.0,0.0006663640979748,0.0,0.0011587875612351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067578709251668,0.0,0.0,0.0039475626390387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011812012050053,0.0,0.0,0.0033793832211634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003544567134628,0.0,0.0088632060922863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004058832259938,0.0,0.0,0.0,0.0,0.0007368828299842,0.0,0.0,0.0,0.0010332712860114,0.0,0.0081621839681999,0.0,0.0,0.0585482974517697,0.0,0.0005967917740919,0.0,0.0,0.0025564710212552,0.0,0.0006932391211305,0.0,0.0,0.0,0.0096234524899981,0.0,0.0088178977151028,0.0,0.0,0.0,0.0113633730279132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012130776781247,0.0,0.0,0.0,0.026665517835318,0.0,0.0,0.0,0.00278240918672,0.044626301159369,0.0006644855741428,0.0004217572195159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021932672855657,0.0082281831567092,0.0,0.0,0.0,0.0,0.005404675968312,0.0,0.0107961353995903,0.0,0.0,0.0,0.0,0.0055647974184752,0.0139675738882009,0.0,0.0,0.0,0.0,0.0,0.0,0.0009727145314136,0.0,0.0,0.0019021591615207,0.0033085611983082,0.0,0.0
1,0.1937661416221971,0.1987358238947232,0.0995598937839257,0.1441752258609639,0.1264534434664275,0.0499630803921533,0.0797281972626686,0.1312399196394252,0.1069498416662401,0.3017927582977266,0.0747419233898317,0.0560554882106677,0.1665263962493514,0.041954808518334,0.0733217445309537,0.1557773415574681,0.0,0.0,0.0,0.0,0.1259166018246513,0.0,0.320456879586356,0.0,0.0481731983843651,0.0,0.0986169848017648,0.0278073793241641,0.0,0.1132885836518685,0.0982812758094065,0.0214313673875383,0.0528274126545237,0.0326065745824276,0.0898796672227794,0.0895431618888821,0.0982846382952152,0.0,0.0,0.029963284018212,0.0303915267456778,0.0058133740029646,0.0,0.0,0.0,0.0,0.0,0.0,0.13135915527732,0.0,0.380804500869143,0.0412914950168779,0.0195639447494565,0.0049210184954474,0.0830029680036735,0.0387612359278678,0.0779949617679171,0.1486611046157503,0.0519288481289149,0.0036103119575935,0.0581490076571204,0.0,0.0,0.0,0.1280999597492637,0.0301553641347629,0.0075362953206554,0.0455194210828885,0.0,0.0051979155155971,0.0,0.0095398673026541,0.061345733910518,0.0010846274350365,0.0,0.0,0.1124968772334712,0.0022879791106395,0.0520818312641388,0.0,0.071382797630334,0.0053675807466669,0.0220562123747404,0.0398876743328095,0.0289462056757453,0.0,0.0,0.0035224675671893,0.0,0.074412042954233,0.0,0.0,0.0036103119575935,0.0,0.0,0.0022073648994868,0.0255288824663694,0.0,0.0,0.0586297663856833,0.0,0.0,0.0060574407327954,0.0045343982348841,0.0,0.0432277333256672,0.0014039021840349,0.0,0.0024518440541049,0.0096889566716077,0.0033515770764272,0.0,0.039993211954181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221724707160507,0.0,0.0,0.0167915676887024,0.0,0.0,0.0017906957159805,0.0,0.0,0.0,0.0,0.02673977374468,0.0014108011917759,0.0,0.0,0.0551608740917175,0.0,0.0,0.0182002362610012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695981020147779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015626301743725,0.0508564810114944,0.0088170141868505,0.0,0.0,0.0,0.0554297892580868,0.0,0.0,0.0,0.0,0.0045343982348841,0.0546482997667699,0.0,0.0112345129929928,0.0124021277923337,0.0,0.0,0.0061595590851739,0.0,0.0,0.0592955534506055,0.0,0.0,0.0,0.0,0.0,0.0,0.0021181117730342,0.0,0.0155142036196784,0.0049013805277201,0.0,0.0040183813851634,0.0,0.0103253430375597,0.0120784757604115,0.0008333102017294,0.0,0.0,0.0,0.0027650615002102,0.0,0.0,0.001397092198235,0.0,0.00143205640966,0.0,0.0507191921119139,0.0,0.0,0.0,0.0305317007604038,0.0,0.0036326546073413,0.0,0.0076777964398934,0.0,0.0,0.0,0.02892065640506,0.0,0.0698999136681517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044662756861337,0.0,0.0,0.0,0.0126019975540049,0.0,0.0,0.0
